fecha,departamento,municipio,precipitacion_mm,demanda_municipio_est_gwh,demanda_predicha_gwh,error_absoluto
2026-03-23,Cesar,Valledupar,18.5,0.170666,0.16564680033499823,0.005019199665001778
2026-03-23,Chocó,Chocó,0.0,0.0,0.0,0.0
2026-03-23,Chocó,Bahía Solano,27.575,0.0,0.0,0.0
2026-03-23,Chocó,El Carmén,27.575,0.0,0.0,0.0
2026-03-23,Chocó,Itsmina,27.575,0.0,0.0,0.0
2026-03-23,Chocó,Quibdó,0.65,0.0,0.0,0.0
2026-03-23,Cundinamarca,Cundinamarca,0.0,0.0,0.0,0.0
2026-03-23,Cundinamarca,Chía,0.0,0.0,0.0,0.0
2026-03-23,Cundinamarca,Facatativá,0.0,0.0,0.0,0.0
2026-03-23,Cundinamarca,Fusagasugá,0.0,0.0,0.0,0.0
2026-03-23,Cundinamarca,Soacha,0.0,0.412839,0.3835256127508193,0.0293133872491807
2026-03-23,Cundinamarca,Zipaquirá,0.0,0.0,0.0,0.0
2026-03-23,Córdoba,Córdoba,0.0,0.0,0.0,0.0
2026-03-23,Córdoba,Cereté,0.55,0.0,0.0,0.0
2026-03-23,Córdoba,Lorica,0.55,0.024817,0.022407444575278688,0.002409555424721311
2026-03-23,Córdoba,Montelibano,0.55,3.592583,2.839777845092591,0.7528051549074091
2026-03-23,Córdoba,Montería,0.55,0.0,0.0,0.0
2026-03-23,Córdoba,Sahagún,0.55,0.0,0.0,0.0
2026-03-23,Huila,Huila,0.0,0.0,0.0,0.0
2026-03-23,Huila,Garzón,5.8,0.0,0.0,0.0
2026-03-23,Huila,La Plata,5.8,0.000732,0.000767205037827164,3.5205037827163994e-05
2026-03-23,Huila,Neiva,5.8,0.189199,0.19504490945730285,0.005845909457302845
2026-03-23,Huila,Pitalito,5.8,0.018871,0.019888819119454088,0.0010178191194540886
2026-03-23,La Guajira,La Guajira,0.0,0.0,0.0,0.0
2026-03-23,La Guajira,Maicao,0.0,0.007831,0.01037649347818263,0.00254549347818263
2026-03-23,La Guajira,Riohacha,0.0,0.473089,0.6305313910195577,0.1574423910195577
2026-03-23,La Guajira,San Juan del Cesar,0.0,0.0,0.0,0.0
2026-03-23,La Guajira,Uribia,0.0,0.001998,0.0026323800886196434,0.0006343800886196432
2026-03-23,Magdalena,Magdalena,0.0,0.0,0.0,0.0
2026-03-23,Magdalena,Ciénaga,30.0,0.0,0.0,0.0
2026-03-23,Magdalena,El Banco,30.0,0.003207,0.0024944372344322336,0.0007125627655677667
2026-03-23,Magdalena,Fundación,30.0,0.0,0.0,0.0
2026-03-23,Magdalena,Santa Marta,30.0,0.55927,0.43571894242424225,0.1235510575757578
2026-03-23,Meta,Meta,0.0,0.0,0.0,0.0
2026-03-23,Meta,Acacías,0.0,0.0,0.0,0.0
2026-03-23,Meta,Granada,0.0,0.030739,0.020000658275168826,0.010738341724831173
2026-03-23,Meta,Puerto López,0.0,0.0,0.0,0.0
2026-03-23,Meta,Villavicencio,0.0,6.369504,4.143537516666662,2.2259664833333384
2026-03-23,Nariño,Nariño,0.0,0.0,0.0,0.0
2026-03-23,Nariño,Ipiales,2.4000000000000004,0.011892,0.011009608652523399,0.000882391347476601
2026-03-23,Nariño,Pasto,2.4000000000000004,0.083508,0.07643650512481977,0.0070714948751802315
2026-03-23,Nariño,Tumaco,2.4000000000000004,0.027467,0.025442770470652694,0.0020242295293473045
2026-03-23,Nariño,Tuquerres,2.4000000000000004,0.003171,0.002868982678053024,0.00030201732194697637
2026-03-23,Norte de Santander,Norte de Santander,0.0,0.0,0.0,0.0
2026-03-23,Norte de Santander,Cucutá,5.375,0.0,0.0,0.0
2026-03-23,Norte de Santander,Ocaña,5.375,0.0,0.0,0.0
2026-03-23,Norte de Santander,Pamplona,5.375,0.00206,0.0015958225943223424,0.0004641774056776578
2026-03-23,Norte de Santander,Villa del Rosario,5.375,0.0,0.0,0.0
2026-03-23,Putumayo,Putumayo,0.0,0.0,0.0,0.0
2026-03-23,Putumayo,Mocoa,10.933333333333332,0.076104,0.06907273499898346,0.007031265001016543
2026-03-23,Putumayo,Orito,10.933333333333332,0.00028,0.00025546276295945037,2.453723704054961e-05
2026-03-23,Putumayo,Puerto Asís,10.933333333333332,0.0,0.0,0.0
2026-03-23,Quindío,Quindío,0.0,0.0,0.0,0.0
2026-03-23,Quindío,Armenia,6.9,0.072341,0.08022264666666662,0.007881646666666617
2026-03-23,Quindío,Calarcá,6.9,0.0,0.0,0.0
2026-03-23,Quindío,Montenegro,6.9,0.009138,0.01012451249999997,0.0009865124999999704
2026-03-23,Quindío,Quimbaya,6.9,0.004548,0.004987062984626484,0.0004390629846264841
2026-03-23,Risaralda,Risaralda,0.0,0.0,0.0,0.0
2026-03-23,Risaralda,Belén de Umbría,23.25,0.0,0.0,0.0
2026-03-23,Risaralda,Dosquebradas,23.25,0.0,0.0,0.0
2026-03-23,Risaralda,Pereira,23.25,0.448793,0.46850392999999985,0.01971092999999985
2026-03-23,Risaralda,Santa Rosa de Cabal,23.25,0.0,0.0,0.0
2026-03-23,Santander,Santander,0.0,0.0,0.0,0.0
2026-03-23,Sucre,Sucre,0.0,0.0,0.0,0.0
2026-03-23,Sucre,Corozal,0.0,0.025057,0.024937366391303072,0.00011963360869692713
2026-03-23,Sucre,San Marcos,0.0,0.005885,0.005851834990842497,3.316500915750281e-05
2026-03-23,Sucre,Tolú,0.0,0.0,0.0,0.0
2026-03-23,Tolima,Tolima,0.0,0.0,0.0,0.0
2026-03-23,Tolima,Espinal,15.55,0.114008,0.08312950311904753,0.03087849688095247
2026-03-23,Tolima,Honda,15.55,0.004298,0.0031609988809523904,0.0011370011190476093
2026-03-23,Tolima,Ibagué,15.55,0.0,0.0,0.0
2026-03-23,Tolima,Líbano,15.55,0.0,0.0,0.0
2026-03-23,Tolima,Melgar,15.55,0.058578,0.04334345144444447,0.015234548555555526
2026-03-23,Valle del Cauca,Valle del Cauca,0.0,0.0,0.0,0.0
2026-03-23,Valle del Cauca,Buenaventura,2.5,0.137073,0.13459327666666654,0.002479723333333461
2026-03-23,Valle del Cauca,Cali,2.5,2.217334,2.1765638666666622,0.0407701333333379
2026-03-23,Valle del Cauca,Cartago,2.5,0.14561,0.1434485433333334,0.002161456666666589
2026-03-23,Valle del Cauca,Palmira,2.5,0.91258,0.888439530000001,0.02414046999999897
2026-03-23,Valle del Cauca,Tuluá,2.5,0.0,0.0,0.0
2026-04-02,Antioquia,Antioquia,0.0,0.0,0.0,0.0
2026-04-02,Antioquia,Bello,2.0,0.229401,0.1787441900000006,0.050656809999999386
2026-04-02,Antioquia,Envigado,2.0,0.223805,0.17656348000000063,0.04724151999999937
2026-04-02,Antioquia,Medellín,2.0,1.75121,1.439073146666662,0.31213685333333796
2026-04-02,Antioquia,Rionegro,2.0,0.382014,0.3189243800000007,0.06308961999999935
2026-04-02,Arauca,Arauca,0.0,0.0,0.0,0.0
2026-04-02,Arauca,Arauca (municipio),2.0,0.0,0.0,0.0
2026-04-02,Arauca,Saravena,2.0,0.004814,0.0005499369810744823,0.004264063018925518
2026-04-02,Arauca,Tame,2.0,0.005726,0.0007002304880650806,0.005025769511934919
2026-04-02,Atlántico,Atlántico,0.0,0.0,0.0,0.0
2026-04-02,Atlántico,Barranquilla,2.0,2.13151,1.90379300666667,0.22771699333333006
2026-04-02,Atlántico,Sabanalarga,2.0,0.0,0.0,0.0
2026-04-02,Atlántico,Soledad,2.0,0.263139,0.22987635564717052,0.033262644352829496
2026-04-02,Bogotá,Bogotá,0.0,0.0,0.0,0.0
2026-04-02,Bogotá,Bogotá (municipio),0.0,0.0,0.0,0.0
2026-04-02,Bolívar,Bolívar,0.0,0.0,0.0,0.0
2026-04-02,Bolívar,El Carmen de Bolívar,0.0,0.0,0.0,0.0
2026-04-02,Bolívar,Magangué,0.0,0.0,0.0,0.0
2026-04-02,Bolívar,Turbaco,0.0,0.0,0.0,0.0
2026-04-02,Boyacá,Boyacá,0.0,0.0,0.0,0.0
2026-04-02,Boyacá,Chiquinquira,0.2,0.009081,0.014338103607220676,0.005257103607220676
2026-04-02,Boyacá,Duitama,0.2,0.029336,0.04883850664229032,0.01950250664229032
2026-04-02,Boyacá,Puerto Boyacá,0.2,0.0,0.0,0.0
2026-04-02,Boyacá,Sogamoso,0.2,0.256027,0.41052771148425465,0.15450071148425465
2026-04-02,Boyacá,Tunja,0.0,0.02304,0.03964323817694095,0.01660323817694095
2026-04-02,Caldas,Caldas,0.0,0.0,0.0,0.0
2026-04-02,Caldas,Chinchiná,0.0,0.0,0.0,0.0
2026-04-02,Caldas,La Dorada,0.0,0.018877,0.017389670857899137,0.0014873291421008648
2026-04-02,Caldas,Manizales,0.0,0.874596,0.8119722125000013,0.06262378749999875
2026-04-02,Caldas,Riosucio,0.0,0.0,0.0,0.0
2026-04-02,Caldas,Villamaría,0.0,0.0,0.0,0.0
2026-04-02,Caquetá,Caquetá,0.0,0.0,0.0,0.0
2026-04-02,Caquetá,Belén de los Andaquíes,0.0,0.0,0.0,0.0
2026-04-02,Caquetá,Florencia,0.0,0.007435,0.009395918315005697,0.0019609183150056967
2026-04-02,Caquetá,San Vicente del Caguán,0.0,0.0,0.0,0.0
2026-04-02,Casanare,Casanare,0.0,0.0,0.0,0.0
2026-04-02,Casanare,Aguazul,12.166666666666666,0.021271,0.022241881258799213,0.0009708812587992111
2026-04-02,Casanare,Paz de Ariporo,12.166666666666666,0.0,0.0,0.0
2026-04-02,Casanare,Tauramena,12.166666666666666,0.498021,0.5219409975415699,0.02391999754156987
2026-04-02,Casanare,Yopal,8.95,0.096044,0.10047281666666692,0.004428816666666918
2026-04-02,Cauca,Cauca,0.0,0.0,0.0,0.0
2026-04-02,Cauca,Patía,7.0,0.0,0.0,0.0
2026-04-02,Cauca,Popayán,7.0,0.0,0.0,0.0
2026-04-02,Cauca,Puerto Tejada,7.0,0.130766,0.0,0.130766
2026-04-02,Cauca,Santander de Quilichao,7.0,0.0,0.0,0.0
2026-04-02,Cesar,Cesar,0.0,0.0,0.0,0.0
2026-04-02,Cesar,Aguachica,0.0,0.019339,0.018633487698412703,0.0007055123015872952
2026-04-02,Cesar,Agustín Codazzi,0.0,0.0,0.0,0.0
2026-04-02,Cesar,Bosconia,0.0,0.004131,0.003985042305860809,0.00014595769413919095
2026-04-02,Cesar,Valledupar,0.0,0.178521,0.1719215412916624,0.006599458708337613
2026-04-02,Chocó,Chocó,0.0,0.0,0.0,0.0
2026-04-02,Chocó,Bahía Solano,0.0,0.0,0.0,0.0
2026-04-02,Chocó,El Carmén,0.0,0.0,0.0,0.0
2026-04-02,Chocó,Itsmina,0.0,0.0,0.0,0.0
2026-04-02,Chocó,Quibdó,0.0,0.0,0.0,0.0
2026-04-02,Cundinamarca,Cundinamarca,0.0,0.0,0.0,0.0
2026-04-02,Cundinamarca,Chía,0.0,0.0,0.0,0.0
2026-04-02,Cundinamarca,Facatativá,0.0,0.0,0.0,0.0
2026-04-02,Cundinamarca,Fusagasugá,0.0,0.0,0.0,0.0
2026-04-02,Cundinamarca,Soacha,0.0,0.348347,0.3705026938089689,0.022155693808968868
2026-04-02,Cundinamarca,Zipaquirá,0.0,0.0,0.0,0.0
2026-04-02,Córdoba,Córdoba,0.0,0.0,0.0,0.0
2026-04-02,Córdoba,Cereté,0.0,0.0,0.0,0.0
2026-04-02,Córdoba,Lorica,0.0,0.023591,0.024902939605344503,0.0013119396053445018
2026-04-02,Córdoba,Montelibano,0.0,3.415022,3.5832221526579526,0.16820015265795263
2026-04-02,Córdoba,Montería,0.0,0.0,0.0,0.0
2026-04-02,Córdoba,Sahagún,0.0,0.0,0.0,0.0
2026-04-02,Huila,Huila,0.0,0.0,0.0,0.0
2026-04-02,Huila,Garzón,0.0,0.0,0.0,0.0
2026-04-02,Huila,La Plata,0.0,0.000724,0.0007438553059226618,1.9855305922661815e-05
2026-04-02,Huila,Neiva,0.0,0.18718,0.1916136310476946,0.004433631047694592
2026-04-02,Huila,Pitalito,0.0,0.018669,0.019220486147098505,0.0005514861470985039
2026-04-02,La Guajira,La Guajira,0.0,0.0,0.0,0.0
2026-04-02,La Guajira,Maicao,0.0,0.009823,0.008741025846314383,0.0010819741536856175
2026-04-02,La Guajira,Riohacha,0.0,0.593462,0.5292608228611072,0.06420117713889284
2026-04-02,La Guajira,San Juan del Cesar,0.0,0.0,0.0,0.0
2026-04-02,La Guajira,Uribia,0.0,0.002506,0.002197402361405316,0.00030859763859468394
2026-04-02,Magdalena,Magdalena,0.0,0.0,0.0,0.0
2026-04-02,Magdalena,Ciénaga,0.0,0.0,0.0,0.0
2026-04-02,Magdalena,El Banco,0.0,0.003156,0.0021667880000000033,0.0009892119999999967
2026-04-02,Magdalena,Fundación,0.0,0.0,0.0,0.0
2026-04-02,Magdalena,Santa Marta,0.0,0.550373,0.3809322833333329,0.1694407166666671
2026-04-02,Meta,Meta,0.0,0.0,0.0,0.0
2026-04-02,Meta,Acacías,10.575,0.0,0.0,0.0
2026-04-02,Meta,Granada,10.575,0.029355,0.020809876261066392,0.008545123738933607
2026-04-02,Meta,Puerto López,10.575,0.0,0.0,0.0
2026-04-02,Meta,Villavicencio,10.575,6.082655,4.329658989999988,1.752996010000012
2026-04-02,Nariño,Nariño,0.0,0.0,0.0,0.0
2026-04-02,Nariño,Ipiales,7.55,0.011856,0.011568763240500228,0.00028723675949977184
2026-04-02,Nariño,Pasto,7.55,0.08326,0.08097570265776813,0.0022842973422318724
2026-04-02,Nariño,Tumaco,7.55,0.027385,0.02654067433315997,0.000844325666840031
2026-04-02,Nariño,Tuquerres,7.55,0.003161,0.0030442162822270375,0.00011678371777296267
2026-04-02,Norte de Santander,Norte de Santander,0.0,0.0,0.0,0.0
2026-04-02,Norte de Santander,Cucutá,2.1666666666666665,0.0,0.0,0.0
2026-04-02,Norte de Santander,Ocaña,2.1666666666666665,0.0,0.0,0.0
2026-04-02,Norte de Santander,Pamplona,2.1666666666666665,0.001813,0.0015255147332402233,0.0002874852667597767
2026-04-02,Norte de Santander,Villa del Rosario,2.1666666666666665,0.0,0.0,0.0
2026-04-02,Putumayo,Putumayo,0.0,0.0,0.0,0.0
2026-04-02,Putumayo,Mocoa,3.35,0.059984,0.06737949856727585,0.007395498567275845
2026-04-02,Putumayo,Orito,3.35,0.000221,0.000247787659779134,2.678765977913401e-05
2026-04-02,Putumayo,Puerto Asís,3.35,0.0,0.0,0.0
2026-04-02,Quindío,Quindío,0.0,0.0,0.0,0.0
2026-04-02,Quindío,Armenia,0.0,0.076461,0.07901560111111115,0.0025546011111111516
2026-04-02,Quindío,Calarcá,0.0,0.0,0.0,0.0
2026-04-02,Quindío,Montenegro,0.0,0.009658,0.009970172280626806,0.00031217228062680596
2026-04-02,Quindío,Quimbaya,0.0,0.004807,0.004932929604108317,0.0001259296041083175
2026-04-02,Risaralda,Risaralda,0.0,0.0,0.0,0.0
2026-04-02,Risaralda,Belén de Umbría,0.0,0.0,0.0,0.0
2026-04-02,Risaralda,Dosquebradas,0.0,0.0,0.0,0.0
2026-04-02,Risaralda,Pereira,0.0,0.483197,0.36945302958333226,0.11374397041666773
2026-04-02,Risaralda,Santa Rosa de Cabal,0.0,0.0,0.0,0.0
2026-04-02,Santander,Santander,0.0,0.0,0.0,0.0
2026-04-02,Sucre,Sucre,0.0,0.0,0.0,0.0
2026-04-02,Sucre,Corozal,0.0,0.024799,0.02419165455736853,0.0006073454426314719
2026-04-02,Sucre,San Marcos,0.0,0.005824,0.005699406841269847,0.00012459315873015325
2026-04-02,Sucre,Tolú,0.0,0.0,0.0,0.0
2026-04-02,Tolima,Tolima,0.0,0.0,0.0,0.0
2026-04-02,Tolima,Espinal,3.0,0.107531,0.07531860333333336,0.03221239666666664
2026-04-02,Tolima,Honda,3.0,0.004054,0.002785638722222226,0.0012683612777777743
2026-04-02,Tolima,Ibagué,3.0,0.0,0.0,0.0
2026-04-02,Tolima,Líbano,3.0,0.0,0.0,0.0
2026-04-02,Tolima,Melgar,3.0,0.05525,0.03872298907407398,0.016527010925926018
2026-04-02,Valle del Cauca,Valle del Cauca,0.0,0.0,0.0,0.0
2026-04-02,Valle del Cauca,Buenaventura,0.0,0.12354,0.12009458666666646,0.0034454133333335357
2026-04-02,Valle del Cauca,Cali,0.0,1.998423,1.9704327400000008,0.027990259999999267
2026-04-02,Valle del Cauca,Cartago,0.0,0.131234,0.12822740333333316,0.003006596666666833
2026-04-02,Valle del Cauca,Palmira,0.0,0.822483,0.8036330333333321,0.018849966666667828
2026-04-02,Valle del Cauca,Tuluá,0.0,0.0,0.0,0.0
2026-04-03,Antioquia,Antioquia,0.0,0.0,0.0,0.0
2026-04-03,Antioquia,Bello,25.0,0.210426,0.22559509000000044,0.01516909000000044
2026-04-03,Antioquia,Envigado,25.0,0.205293,0.22287854999999993,0.017585549999999922
2026-04-03,Antioquia,Medellín,25.0,1.606363,1.6342407033333297,0.02787770333332973
2026-04-03,Antioquia,Rionegro,25.0,0.350417,0.3649126733333336,0.014495673333333625
2026-04-03,Arauca,Arauca,0.0,0.0,0.0,0.0
2026-04-03,Arauca,Arauca (municipio),25.0,0.0,0.0,0.0
2026-04-03,Arauca,Saravena,25.0,0.004809,0.00034010963492063333,0.004468890365079367
2026-04-03,Arauca,Tame,25.0,0.00572,0.000488803466810967,0.005231196533189033
2026-04-03,Atlántico,Atlántico,0.0,0.0,0.0,0.0
2026-04-03,Atlántico,Barranquilla,25.0,1.895109,1.9487882533333372,0.05367925333333723
2026-04-03,Atlántico,Sabanalarga,25.0,0.0,0.0,0.0
2026-04-03,Atlántico,Soledad,25.0,0.233955,0.24314934347222214,0.009194343472222144
2026-04-03,Bogotá,Bogotá,0.0,0.0,0.0,0.0
2026-04-03,Bogotá,Bogotá (municipio),0.0,0.0,0.0,0.0
2026-04-03,Bolívar,Bolívar,0.0,0.0,0.0,0.0
2026-04-03,Bolívar,El Carmen de Bolívar,0.0,0.0,0.0,0.0
2026-04-03,Bolívar,Magangué,0.0,0.0,0.0,0.0
2026-04-03,Bolívar,Turbaco,0.0,0.0,0.0,0.0
2026-04-03,Boyacá,Boyacá,0.0,0.0,0.0,0.0
2026-04-03,Boyacá,Chiquinquira,1.7,0.010106,0.014993308905187196,0.004887308905187196
2026-04-03,Boyacá,Duitama,1.7,0.032647,0.049890558124116635,0.017243558124116633
2026-04-03,Boyacá,Puerto Boyacá,1.7,0.0,0.0,0.0
2026-04-03,Boyacá,Sogamoso,1.7,0.284923,0.42451956204015373,0.13959656204015375
2026-04-03,Boyacá,Tunja,3.1,0.02564,0.0417749024582719,0.016134902458271903
2026-04-03,Caldas,Caldas,0.0,0.0,0.0,0.0
2026-04-03,Caldas,Chinchiná,0.0,0.0,0.0,0.0
2026-04-03,Caldas,La Dorada,0.0,0.018846,0.017718178702384287,0.0011278212976157144
2026-04-03,Caldas,Manizales,0.0,0.873194,0.830395860277779,0.04279813972222102
2026-04-03,Caldas,Riosucio,0.0,0.0,0.0,0.0
2026-04-03,Caldas,Villamaría,0.0,0.0,0.0,0.0
2026-04-03,Caquetá,Caquetá,0.0,0.0,0.0,0.0
2026-04-03,Caquetá,Belén de los Andaquíes,5.0,0.0,0.0,0.0
2026-04-03,Caquetá,Florencia,5.0,0.005003,0.009437902099664823,0.004434902099664823
2026-04-03,Caquetá,San Vicente del Caguán,5.0,0.0,0.0,0.0
2026-04-03,Casanare,Casanare,0.0,0.0,0.0,0.0
2026-04-03,Casanare,Aguazul,0.0,0.020908,0.02261591017072748,0.0017079101707274807
2026-04-03,Casanare,Paz de Ariporo,0.0,0.0,0.0,0.0
2026-04-03,Casanare,Tauramena,0.0,0.489522,0.5311645073319718,0.041642507331971834
2026-04-03,Casanare,Yopal,0.0,0.094405,0.10147409666666705,0.007069096666667052
2026-04-03,Cauca,Cauca,0.0,0.0,0.0,0.0
2026-04-03,Cauca,Patía,0.0,0.0,0.0,0.0
2026-04-03,Cauca,Popayán,0.0,0.0,0.0,0.0
2026-04-03,Cauca,Puerto Tejada,0.0,0.110388,0.0,0.110388
2026-04-03,Cauca,Santander de Quilichao,0.0,0.0,0.0,0.0
2026-04-03,Cesar,Cesar,0.0,0.0,0.0,0.0
2026-04-03,Cesar,Aguachica,1.0,0.018143,0.019970051356421305,0.0018270513564213053
2026-04-03,Cesar,Agustín Codazzi,1.0,0.0,0.0,0.0
2026-04-03,Cesar,Bosconia,1.0,0.003875,0.004278920611416367,0.00040392061141636664
2026-04-03,Cesar,Valledupar,1.0,0.16748,0.1848626632274487,0.01738266322744872
2026-04-03,Chocó,Chocó,0.0,0.0,0.0,0.0
2026-04-03,Chocó,Bahía Solano,20.03333333333333,0.0,0.0,0.0
2026-04-03,Chocó,El Carmén,20.03333333333333,0.0,0.0,0.0
2026-04-03,Chocó,Itsmina,20.03333333333333,0.0,0.0,0.0
2026-04-03,Chocó,Quibdó,0.05,0.0,0.0,0.0
2026-04-03,Cundinamarca,Cundinamarca,0.0,0.0,0.0,0.0
2026-04-03,Cundinamarca,Chía,0.0,0.0,0.0,0.0
2026-04-03,Cundinamarca,Facatativá,0.0,0.0,0.0,0.0
2026-04-03,Cundinamarca,Fusagasugá,0.0,0.0,0.0,0.0
2026-04-03,Cundinamarca,Soacha,0.0,0.347818,0.3699973894042071,0.022179389404207106
2026-04-03,Cundinamarca,Zipaquirá,0.0,0.0,0.0,0.0
2026-04-03,Córdoba,Córdoba,0.0,0.0,0.0,0.0
2026-04-03,Córdoba,Cereté,0.0,0.0,0.0,0.0
2026-04-03,Córdoba,Lorica,0.0,0.023143,0.024865002770884666,0.0017220027708846654
2026-04-03,Córdoba,Montelibano,0.0,3.350187,3.5751917114754117,0.22500471147541168
2026-04-03,Córdoba,Montería,0.0,0.0,0.0,0.0
2026-04-03,Córdoba,Sahagún,0.0,0.0,0.0,0.0
2026-04-03,Huila,Huila,0.0,0.0,0.0,0.0
2026-04-03,Huila,Garzón,1.8333333333333333,0.0,0.0,0.0
2026-04-03,Huila,La Plata,1.8333333333333333,0.000717,0.0007435690156281703,2.6569015628170357e-05
2026-04-03,Huila,Neiva,1.8333333333333333,0.185408,0.19070185072865747,0.005293850728657484
2026-04-03,Huila,Pitalito,1.8333333333333333,0.018492,0.01922700072877383,0.000735000728773829
2026-04-03,La Guajira,La Guajira,0.0,0.0,0.0,0.0
